"Geneid","withDOX_1_S4","withDOX_2_S5","withDOX_3_S6","woDOX_1_S1","woDOX_3_S3","woDOX_2_S2"
"Gm17061",0,0,0,0,0,0
"Gm7970",0,0,0,0,0,0
"1700049E17Rik2",0,0,0,0,0,0
"Gm17159",0,0,0,0,1,0
"Gm3072",0,0,0,0,0,2
"Gm3077",0,0,0,0,0,0
"Gm3676",0,0,0,0,0,0
"Gm8065",0,0,0,0,0,0
"Gm8068",0,0,0,0,0,0
"Gm7929",0,0,0,0,0,0
"Gm17062",0,0,0,0,0,0
"Gm7980",0,0,0,0,0,0
"1700049E17Rik1",0,1,0,0,0,0
"1700024B05Rik",0,0,0,1,0,0
"Gm9890",0,0,0,0,0,0
"Gm6401",0,0,0,0,0,0
"Gm3543",0,0,0,0,0,0
"Gm17063",0,0,1,0,0,0
"Gm2930",0,0,0,0,0,0
"Gm7991",0,0,0,0,0,0
"1700091H14Rik",0,0,0,0,0,0
"Gm7951",0,0,0,0,0,0
"Gm17064",0,0,0,0,0,0
"Gm17027",0,0,0,0,0,0
"Gm17166",0,0,0,0,0,0
"Gm3573",0,0,0,1,0,1
"Gm17165",0,0,0,0,0,0
"Gm17038",0,0,0,0,0,0
"Gm17026",0,0,0,0,0,0
"Gm25208",0,0,0,0,0,0
"Gm25892",0,0,0,0,0,0
"Gm9611",0,0,0,0,0,0
"Gm7995",0,0,0,0,0,0
"Gm17164",0,0,0,0,0,0
"Gm2951",0,0,0,0,0,0
"Gm2959",0,0,0,0,0,0
"Gm8005",0,0,0,0,0,0
"Gm8011",0,0,0,0,0,0
"Gm2966",0,0,0,0,0,0
"Gm8020",0,0,0,0,0,0
"Gm8024",0,0,0,0,0,0
"Gm8032",0,0,0,0,0,0
"Gm17204",0,0,0,0,0,0
"Gm17124",0,0,0,0,0,0
"Gm25228",0,0,0,0,0,0
"Gm23620",0,0,0,0,0,0
"Gm3633",0,0,0,0,0,0
"Gm10378",0,0,0,0,0,0
"Gm17162",0,0,0,0,1,0
"Gm5929",0,0,0,0,0,0
"Gm3008",0,0,0,0,0,1
"Gm17161",0,0,0,0,0,0
"Gm3015",0,0,0,0,0,0
"Gm3025",0,0,0,0,0,0
"Gm10377",0,0,0,0,0,0
"Gm7152",0,0,0,0,0,0
"Gm21977",0,0,0,0,0,0
"Gm3102",0,0,0,0,0,0
"Gm8082",0,0,0,0,0,0
"Gm3111",0,0,0,0,0,0
"Gm10376",0,0,0,0,0,0
"Gm6536",0,2,0,0,0,0
"Gm3123",1,0,0,0,0,0
"Gm8094",1,0,0,1,1,1
"Gm8104",0,0,0,0,0,2
"Gm7236",2,3,0,2,3,3
"Gm8114",0,0,0,0,0,0
"Gm3141",0,0,0,0,0,0
"Gm7233",1,0,0,0,0,0
"Gm7316",1,1,4,0,0,1
"Gm8122",1,0,1,0,1,2
"Gm8126",3,1,1,0,5,4
"Gm17153",0,0,0,1,0,1
"Gm8127",2,3,0,1,2,5
"Gm9732",1,0,0,0,0,0
"Gm17155",1,0,0,0,0,0
"Gm17154",0,0,0,0,0,0
"1700001F09Rik",0,0,0,0,0,0
"Gm9597",0,0,0,0,0,0
"Gm8138",0,0,0,0,0,0
"Gm5799",0,2,4,2,5,0
"Gm3216",0,0,0,0,1,0
"Gm17654",0,0,0,0,1,0
"Gm3221",0,0,0,0,0,0
"Gm10375",0,0,0,0,0,0
"Gm8046",0,0,0,0,0,0
"Gm8161",0,0,1,0,0,0
"Gm8165",0,0,0,0,0,0
"Gm9672",0,0,0,0,0,0
"Gm17208",0,0,2,2,0,0
"Gm7324",0,0,1,0,2,2
"Gm16506",0,1,1,0,1,1
"Gm6526",1,0,0,0,1,0
"Gm9587",0,0,0,0,0,0
"Gm8180",0,0,1,0,0,0
"Ear1",0,0,0,0,0,0
"Ear-ps12",0,0,0,0,0,0
"Ang-ps2",0,0,0,0,0,0
"Ear-ps9",0,0,0,0,0,0
"Ear-ps8",0,0,0,0,0,0
"Ang-ps3",0,0,0,0,0,0
"Ear10",0,0,0,0,0,0
"Gm8113",0,0,2,0,1,0
"Gm9550",0,0,0,0,0,0
"Ang5",0,0,0,0,0,0
"Ear-ps7",0,0,0,0,0,0
"Ear-ps10",0,0,0,0,0,0
"Ang6",0,0,0,0,0,0
"Gm8194",0,0,0,1,0,0
"Gm3287",0,0,0,0,0,0
"Ear-ps2",0,0,0,0,0,0
"Ang-ps1",0,0,0,0,0,0
"Gm16545",0,0,0,0,0,0
"Ear2",0,0,0,0,0,0
"Gm3327",0,0,0,1,0,0
"Gm8207",0,0,0,0,0,0
"4930503E14Rik",0,2,4,0,2,0
"Gm8212",0,0,0,0,0,0
"Gm8220",0,0,0,0,0,0
"Gm8224",0,0,0,0,0,0
"Gm5930",0,0,0,0,0,0
"Gm8229",0,0,0,0,0,0
"Gm3370",0,0,0,0,0,0
"Gm3371",0,0,0,0,0,0
"Gm8232",0,0,0,0,0,0
"Gm21991",0,0,0,0,0,0
"Gm17184",0,0,0,0,0,0
"BC061237",0,0,0,0,0,0
"Gm17093",0,0,0,0,0,0
"Gm17183",0,0,0,0,0,0
"Gm5624",0,0,0,0,0,0
"Gm8247",0,0,0,0,0,0
"Gm16439",0,2,1,0,0,2
"Gm8256",0,0,0,0,0,0
"Gm9593",0,0,0,0,0,0
"Gm8257",0,0,0,0,0,0
"Gm21754",0,0,0,0,0,0
"Gm6541",0,1,0,0,0,0
"Gm8267",4,0,2,0,1,0
"Gm17187",0,0,0,0,0,0
"Gm17070",0,0,0,0,0,0
"Ptgdr",0,0,0,0,0,0
"Gm16976",1,2,3,2,3,1
"Mir327",0,0,0,0,0,0
"4930431P03Rik",1,3,9,6,6,6
"Gm17173",4,3,4,3,5,7
"Ptger2",0,1,3,0,2,3
"Txndc16",642,750,645,489,735,780
"Gm15765",3,5,3,1,3,3
"Gpr137c",6,11,14,12,6,16
"Ero1l",832,816,887,534,871,837
"Psmc6",4117,4128,4340,2873,4764,4682
"Styx",84,90,75,60,99,101
"Gnpnat1",359,335,359,254,429,451
"Gm25353",0,0,0,0,0,0
"Fermt2",1614,1523,1622,1216,1900,1936
"Gm22637",7,4,12,8,8,8
"Gm15601",123,127,133,101,166,152
"Ddhd1",574,602,613,489,723,774
"Mir5131",0,0,1,0,0,1
"A530076I17Rik",0,0,0,0,0,0
"Gm15516",8,6,8,7,9,6
"Gm7206",0,0,0,0,0,0
"Gm15218",0,0,0,0,0,0
"Gm8317",7,6,12,4,5,2
"Gm15220",0,0,0,0,0,0
"Gm6580",1,1,1,0,1,5
"Gm37257",0,0,0,0,0,0
"Gm1821",162,134,160,73,149,144
"Gm15217",0,0,0,0,0,0
"Bmp4",1,0,0,0,1,0
"Gm15222",1,0,0,0,0,0
"Gm15221",0,0,0,0,0,0
"E130120K24Rik",0,0,0,0,0,0
"Rubie",0,0,0,0,0,0
"Cdkn3",243,275,239,130,235,218
"Cnih1",1687,1777,1883,1064,1951,1882
"Gmfb",3113,3048,3101,1865,3060,3192
"Gm10101",19,21,10,7,11,12
"Cgrrf1",335,390,381,236,449,403
"Samd4",1194,1351,1198,1132,1629,1818
"Mir378c",0,1,2,0,0,0
"Gm15562",3,7,2,3,4,9
"Gm10371",3,1,6,5,9,8
"Gch1",18,12,17,5,8,9
"Wdhd1",1594,1752,1969,1009,1925,1643
"Gm24378",4,1,3,0,4,5
"Socs4",996,1012,1123,706,1214,1118
"Mapk1ip1l",1879,2082,2074,1405,2291,2099
"Lgals3",7060,8279,7358,4193,8177,7616
"Dlgap5",1905,1887,2102,1036,1766,1592
"Fbxo34",412,477,465,285,427,419
"Atg14",269,272,258,159,259,271
"Ktn1",2423,2363,2484,1723,2605,2795
"Gm37874",38,36,44,25,61,68
"Gm6055",34,46,32,16,32,35
"Peli2",1619,1884,1668,812,1340,1378
"Gm6498",47,26,35,30,40,39
"Gm23881",0,0,0,0,0,0
"Gm3534",5,1,0,0,2,3
"Tmem260",400,397,370,236,408,481
"Gm23469",0,0,0,0,0,0
"Otx2",0,0,0,0,0,0
"Otx2os1",0,0,0,0,0,0
"Gm25380",0,0,0,0,0,0
"Gm22699",0,0,0,0,0,0
"Gm23470",1,0,2,1,2,1
"Exoc5",2007,1900,2061,1347,2326,2314
"Ap5m1",421,425,438,218,388,399
"Naa30",741,724,855,483,841,910
"1700011H14Rik",1,1,0,0,0,0
"Slc35f4",0,0,0,0,0,1
"Gm22116",0,0,0,0,0,0
"Gm22949",0,0,0,0,0,0
"3632451O06Rik",4,0,0,1,0,1
"Gm16082",0,0,0,0,0,0
"Gm22989",0,0,0,0,0,0
"Olfr722",0,0,0,0,0,0
"Olfr723",0,0,1,0,0,0
"Olfr724",0,0,0,0,0,0
"Olfr725",0,0,1,1,0,2
"Gm37194",0,0,0,0,0,1
"Olfr726",0,0,0,0,0,0
"Gm45057",0,0,0,0,0,0
"Olfr727",0,0,0,0,0,0
"Olfr728",0,0,0,0,0,0
"Olfr729",0,0,0,0,0,0
"Olfr730",0,0,0,0,0,0
"Olfr731",0,0,0,0,0,0
"Olfr732",0,0,0,0,0,0
"Olfr733",0,0,0,0,0,0
"Olfr734",0,0,0,0,0,0
"Olfr735",0,0,0,0,0,0
"Tlr11",0,0,0,0,0,0
"Olfr736",0,0,0,0,0,0
"Olfr737-ps1",0,0,0,0,0,0
"Olfr738",0,0,0,0,0,0
"Olfr739",0,0,0,0,0,0
"Olfr740",0,0,0,0,0,0
"Olfr741",0,0,0,0,0,0
"Olfr742",0,0,0,0,0,0
"Olfr743",0,0,0,0,0,0
"Olfr744",0,0,0,0,0,0
"Olfr745",0,0,0,0,0,0
"Gm45192",0,0,0,0,0,0
"Olfr746",0,0,0,0,0,0
"Olfr747",0,0,0,0,0,0
"Olfr748",0,0,0,0,0,0
"Gm24316",0,0,0,0,0,0
"Olfr749",0,0,0,0,0,0
"Ttc5",327,344,276,187,332,312
"Gm10916",4,5,2,0,5,3
"Ccnb1ip1",0,1,0,0,0,2
"Rpph1",80808,101490,89308,72430,109959,82849
"Parp2",527,614,584,363,572,535
"Tep1",1035,1058,931,614,903,986
"Gm26782",45,26,25,17,24,26
"Klhl33",4,4,1,0,3,1
"A930018M24Rik",10,11,2,2,1,1
"Osgep",394,423,390,287,444,449
"Gm24689",3,1,2,0,1,0
"Apex1",2044,2197,2175,1474,2548,2333
"Tmem55b",2483,2681,2476,1486,2733,2516
"Pnp",932,969,833,413,719,723
"Gm38316",331,317,255,124,231,244
"Pnp2",6,17,14,7,10,12
"Rnase10",18,18,21,7,10,9
"Rnase9",0,0,0,0,0,0
"Rnase11",0,0,0,0,0,0
"Rnase12",0,0,0,0,0,0
"Olfr750",0,0,0,0,0,0
"Ang",16,18,21,10,17,14
"Rnase4",421,474,387,258,360,390
"Eddm3b",0,0,0,0,0,0
"Rnase6",1,2,4,0,0,2
"Rnase1",1,0,0,0,0,0
"Rnase2b",0,0,0,0,0,0
"Ang2",5,14,13,7,12,4
"Ear14",0,0,0,0,0,0
"Rnase2a",1,0,1,1,0,1
"Gm21718",0,0,0,0,0,0
"Gm3719",0,0,0,0,0,0
"Gm16289",0,0,0,0,0,0
"Gm7247",0,0,0,0,0,0
"Vmn2r-ps111",0,0,0,0,0,0
"Vmn2r88",0,0,0,0,0,0
"Vmn2r89",3,7,5,6,4,4
"Gm5622",0,0,0,0,0,0
"Gm16290",0,0,0,0,0,0
"Gm17175",0,0,0,0,0,0
"Gm17174",0,0,0,0,0,0
"Gm17078",0,0,0,0,0,0
"Gm4181",0,0,0,0,0,0
"Gm17186",0,0,0,0,0,0
"Gm17079",0,0,0,0,0,0
"Gm5800",0,0,0,0,0,0
"Ear-ps3",0,0,0,0,0,0
"Ang4",0,0,0,0,0,0
"Ear-ps4",0,0,0,0,0,0
"AY358078",0,0,0,0,3,1
"Gm6047",0,0,0,1,3,1
"Gm27375",0,0,0,0,0,0
"Ear-ps5",0,0,0,0,0,0
"Ear6",0,0,0,0,0,0
"Mettl17",263,255,247,162,274,304
"Slc39a2",1,8,2,1,3,1
"Ndrg2",3,1,1,4,4,0
"Tppp2",0,0,0,0,0,0
"Rnase13",0,0,0,0,0,0
"Arhgef40",4359,4426,4538,3329,5350,4603
"Gm16617",199,206,189,160,244,212
"Zfp219",412,487,438,307,539,473
"Tmem253",50,60,52,33,52,53
"Olfr221",0,0,0,0,0,0
"Gm22354",3,1,1,0,4,3
"Hnrnpc",5431,5244,5352,3553,6050,6081
"Rpgrip1",1267,1241,1370,685,1506,1349
"Supt16",5534,5382,5805,3568,6315,5995
"Gm26590",292,336,299,212,312,293
"Chd8",4025,3967,3752,2607,4082,3939
"Snord8",8,18,6,1,5,1
"Gm43766",266,263,223,139,231,284
"Rab2b",387,365,330,231,343,412
"Gm23758",0,0,2,0,0,0
"Tox4",1676,1851,1641,1065,1708,1694
"Mettl3",687,733,828,465,760,699
"Sall2",539,632,526,449,722,668
"Gm26328",0,0,0,0,0,0
"Olfr1513",0,0,0,0,0,0
"Gm4742",0,2,2,1,4,3
"Olfr1512",0,0,0,0,0,0
"Gm37504",0,0,0,0,0,0
"Olfr1511",0,0,0,0,0,0
"Olfr1510",0,0,0,0,0,0
"Gm43250",0,0,0,0,0,0
"Trav1",0,0,0,0,0,0
"Olfr1509",0,0,0,0,0,0
"Olfr1508",0,0,0,0,0,0
"Gm43512",0,0,0,0,0,0
"Olfr1507",0,0,0,0,0,0
"Gm36382",0,0,0,0,0,0
"Gm36448",0,0,0,0,0,0
"Trav2",0,0,0,0,0,0
"Trav3-1",0,0,0,0,0,0
"Trav4-1",0,0,0,0,0,0
"Trav5-1",0,0,0,0,0,0
"Trav6-1",0,0,0,0,0,0
"Gm42988",0,0,0,0,0,0
"Trav7-1",0,0,0,0,0,0
"Trav6-2",0,0,0,0,0,0
"Trav7d-2",0,0,0,0,0,0
"Trav4d-2",0,0,0,0,0,0
"Trav6d-3",0,0,0,0,0,0
"Trav7d-3",0,0,0,0,0,0
"Trav6d-4",0,0,0,0,0,0
"Trav7d-4",0,0,0,0,0,0
"Gm5408",0,0,0,0,0,0
"Trav8d-1",0,0,0,0,0,0
"Trav9d-1",0,0,0,0,0,0
"Trav6d-5",0,0,0,0,0,0
"Trav10d",0,0,0,0,0,0
"Trav6d-6",0,0,0,0,0,0
"Trav11d",0,0,0,0,0,0
"Trav7d-5",0,0,0,0,0,0
"Trav12d-1",0,0,0,0,0,0
"Trav13d-1",0,0,0,0,0,0
"Trav14d-1",0,0,0,0,0,0
"Gm6740",0,0,2,0,1,0
"Trav15d-1-dv6d-1",0,0,0,0,0,0
"Trav3d-2",0,0,0,0,0,0
"Trav9d-2",0,0,0,0,0,0
"Trav4d-3",0,0,0,0,0,0
"Rps19-ps2",5,0,0,1,3,1
"Trav5d-2",0,0,0,0,0,0
"Trav12d-2",0,0,0,0,0,0
"Trav9d-3",0,0,0,0,0,0
"Trav5d-3",0,0,0,0,0,0
"Trav12d-3",0,0,0,0,0,0
"Trav13d-2",0,0,0,0,0,0
"Trav14d-2",0,0,0,0,0,0
"Trav15d-2-dv6d-2",0,0,0,0,0,0
"Gm8704",0,0,0,0,0,0
"Trav3d-3",0,0,0,0,0,0
"Trav9d-4",0,0,0,0,0,0
"Trav4d-4",0,0,0,0,0,0
"Gm43104",0,0,0,0,0,0
"Trav5d-4",0,0,0,0,0,0
"Trav6d-7",0,0,0,0,0,0
"C920008G01Rik",0,0,0,0,0,0
"Gm30214",0,0,0,0,0,0
"Trav13d-3",0,0,0,0,0,0
"Trav8d-2",0,0,0,0,0,0
"Trav16d-dv11",0,0,0,0,0,0
"Trav13d-4",0,0,0,0,0,0
"Trav14d-3-dv8",0,0,0,0,0,0
"Trav15d-3",0,0,0,0,0,0
"Trav7n-4",0,0,0,0,0,0
"Trav9n-1",0,0,0,0,0,0
"Trav6n-5",0,0,0,0,0,0
"Trav10n",0,0,0,0,0,0
"Trav6n-6",0,0,0,0,0,0
"Trav11n",0,0,0,0,0,0
"Trav7n-5",0,0,0,0,0,0
"Trav12n-1",0,0,0,0,0,0
"Trav13n-1",0,0,0,0,0,0
"Trav14n-1",0,0,0,0,0,0
"Gm6755",0,0,2,0,1,0
"Trav15n-1",0,0,0,0,0,0
"Trav3n-2",0,0,0,0,0,0
"Trav9n-2",0,0,0,0,0,0
"Trav4n-3",0,0,0,0,0,0
"Rps19-ps1",6,0,0,1,3,1
"Trav5n-2",0,0,0,0,0,0
"Trav12n-2",0,0,0,0,0,0
"Trav9n-3",0,0,0,0,0,0
"Trav5n-3",0,0,0,0,0,0
"Trav12n-3",0,0,0,0,0,0
"Trav13n-2",0,0,0,0,0,0
"Trav14n-2",0,0,0,0,0,0
"Trav15n-2",0,0,0,0,0,0
"Gm3922",0,0,0,0,0,0
"Trav3n-3",0,0,0,0,0,0
"Trav9n-4",0,0,0,0,0,0
"Trav4n-4",0,0,0,0,0,0
"Trav5n-4",0,0,0,0,0,0
"Trav6n-7",0,0,0,0,0,0
"Trav7n-6",0,0,0,0,0,0
"Gm43650",0,0,0,0,0,0
"Trav13n-3",0,0,0,0,0,0
"Trav8n-2",0,0,0,0,0,0
"Trav16n",0,0,0,0,0,0
"Trav13n-4",0,0,0,0,0,0
"Trav14n-3",0,0,0,0,0,0
"Trav15n-3",0,0,0,0,0,0
"Trav7-2",0,0,0,0,0,0
"Trav4-2",0,0,0,0,0,0
"Trav6-3",0,0,0,0,0,0
"Trav7-3",0,0,0,0,0,0
"Trav6-4",0,0,0,0,0,0
"Trav7-4",0,0,0,0,0,0
"Gm18711",0,0,0,0,0,0
"Trav8-1",0,0,0,0,0,0
"Trav9-1",0,0,0,0,0,0
"Trav6-5",0,0,0,0,0,0
"Trav10",0,0,0,0,0,0
"Trav6-6",0,0,0,0,0,0
"Trav11",0,0,0,0,0,0
"Trav7-5",0,0,0,0,0,0
"Trav12-1",0,0,0,0,0,0
"Trav13-1",0,0,0,0,0,0
"Trav14-1",0,0,0,0,0,0
"Trav15-1-dv6-1",0,0,0,0,0,0
"Trav3-2",0,0,0,0,0,0
"Trav9-2",0,0,0,0,0,0
"Trav4-3",0,0,0,0,0,1
"Trav5-2",2,2,7,4,3,2
"Trav12-2",0,0,0,0,0,0
"Trav12-3",0,0,0,0,0,0
"Trav13-2",0,0,0,0,0,0
"Trav14-2",0,0,0,0,0,0
"Trav15-2-dv6-2",0,0,0,0,0,0
"Gm43551",0,0,0,0,0,0
"Trav3-3",0,0,0,0,0,0
"Trav9-4",0,0,0,0,0,0
"Trav4-4-dv10",0,0,0,0,0,0
"Gm43550",0,0,0,0,0,0
"Trav5-4",0,0,0,0,0,0
"Trav6-7-dv9",0,0,0,0,0,0
"Trav7-6",0,0,0,0,0,0
"Trav13-3",0,0,0,0,0,0
"Trav8-2",0,0,0,0,0,0
"Trav16",0,0,0,0,0,0
"Trav13-4-dv7",0,0,0,0,0,0
"Trav14-3",0,0,0,0,0,0
"Trav15-3",0,0,0,0,0,0
"Trav3-4",0,0,0,0,0,0
"Trav12-4",0,0,0,0,0,0
"B230359F08Rik",0,0,0,0,0,0
"Trav17",0,0,0,0,0,0
"Trav18",0,0,0,0,0,0
"Trav19",0,0,0,0,0,0
"Trav20",0,0,0,0,0,0
"Trav21-dv12",0,0,0,0,0,0
"Trdv1",0,0,0,0,0,0
"Gm43647",0,0,0,0,0,0
"Trav22",0,0,0,0,0,0
"Trdv2-1",0,0,0,0,0,0
"Trdv2-2",0,0,0,0,0,0
"Trav23",0,0,0,0,0,0
"Trdv3",0,0,0,0,0,0
"Gm42877",1,1,0,0,0,3
"Trdv4",0,0,0,0,0,0
"Trdd1",0,0,0,0,0,0
"Gm23704",0,0,0,0,0,0
"Trdd2",0,0,0,0,0,0
"Trdj1",0,0,0,0,0,0
"Gm43434",1,0,1,2,0,0
"Trdj2",0,0,0,0,0,0
"Trdc",1,0,1,2,1,2
"Trdv5",0,0,1,0,0,0
"Traj61",0,0,0,0,0,0
"Traj60",0,1,0,0,0,0
"Traj59",0,0,0,1,0,0
"Traj58",0,0,0,0,0,0
"Traj57",0,0,0,0,0,0
"Traj56",0,0,0,0,0,0
"Traj55",0,0,1,0,0,0
"Traj54",0,0,0,0,0,0
"Traj53",0,0,0,0,0,0
"Traj52",0,0,1,0,0,0
"Traj51",0,1,0,0,0,0
"Traj50",0,0,0,0,0,0
"Traj49",0,0,0,0,0,0
"Traj48",1,0,0,0,0,0
"Traj47",0,0,0,0,0,1
"Traj46",0,1,0,0,0,0
"Traj45",0,0,0,0,0,0
"Traj44",0,0,1,0,0,0
"Traj43",0,0,0,0,0,0
"Traj42",0,0,0,0,0,0
"Traj41",0,0,0,1,0,0
"Traj40",0,0,1,0,0,0
"Traj39",3,0,0,0,0,0
"Traj38",0,0,0,0,0,0
"Traj37",0,2,0,0,0,0
"Traj36",0,0,0,0,0,0
"Traj35",0,0,1,0,0,0
"Traj34",0,0,0,0,0,0
"Traj33",2,1,0,0,0,0
"Traj32",0,0,0,0,0,1
"Traj31",2,0,0,0,0,0
"Traj30",0,0,0,0,0,0
"Traj29",0,0,1,0,0,0
"Traj28",0,0,0,1,0,1
"Traj27",0,0,0,0,0,0
"Traj26",0,0,0,1,0,0
"Traj25",0,0,0,0,0,0
"Traj24",0,1,1,0,0,0
"Traj23",0,0,0,1,0,0
"Traj22",0,0,0,0,0,0
"Traj21",0,0,0,0,0,0
"Traj20",0,0,0,0,0,0
"Traj19",0,0,0,0,1,0
"Traj18",0,0,0,0,0,0
"Traj17",0,0,2,0,1,0
"Traj16",0,0,0,0,0,0
"Traj15",0,0,1,0,1,0
"Traj14",1,1,0,0,1,1
"Traj13",0,0,0,0,0,0
"Traj12",0,0,0,0,0,0
"Traj11",0,0,0,0,1,0
"Traj9",1,1,0,0,0,1
"Traj8",0,0,0,0,0,1
"Traj7",0,1,0,0,1,0
"Traj6",0,0,0,1,0,0
"Traj5",0,0,0,2,0,0
"Traj4",0,0,0,0,0,0
"Traj3",0,0,0,0,0,0
"Traj2",0,0,2,0,0,1
"Traj1",0,0,0,0,0,0
"Trac",7,5,12,5,14,6
"Dad1",939,1011,963,549,1021,934
"Abhd4",1320,1515,1240,716,1353,1224
"Olfr49",1,0,4,0,0,0
"Gm43305",6,4,1,0,4,1
"Gm43304",0,0,0,0,1,0
"Gm3945",0,0,0,0,0,0
"5330426L24Rik",0,0,0,0,0,0
"Oxa1l",901,1024,870,621,1070,912
"Slc7a7",31,41,24,21,26,39
"Mrpl52",663,699,586,430,714,709
"Mmp14",5121,5392,4663,3126,4885,4637
"Gm24424",0,0,0,0,0,0
"Lrp10",1586,1745,1709,874,1722,1397
"Rem2",0,1,2,0,1,0
"Prmt5",1168,1108,1195,839,1399,1265
"Haus4",454,486,484,286,530,473
"Ajuba",864,884,962,703,1266,1065
"Gm24705",0,0,0,0,0,0
"4931414P19Rik",164,166,184,86,159,138
"Psmb5",547,538,559,367,661,581
"Mir686",103,110,142,79,136,143
"Psmb11",1,0,3,2,2,1
"Cdh24",135,169,183,91,183,133
"Gm20726",19,25,26,20,26,28
"Gm17606",117,127,133,117,134,177
"Acin1",3933,4046,4059,2787,4265,4131
"Mir6948",0,5,1,1,3,3
"4930579G18Rik",366,323,333,251,389,342
"1700123O20Rik",627,723,638,406,690,671
"Cebpe",0,1,0,0,0,0
"Slc7a8",0,1,0,1,1,0
"Gm8865",0,0,0,0,0,0
"Homez",120,114,110,86,124,135
"Ppp1r3e",10,20,13,11,19,12
"Gm37271",1,4,2,0,1,3
"Bcl2l2",923,972,910,545,815,861
"Gm20521",1513,1538,1520,1108,1662,1616
"Pabpn1",1552,1587,1566,1169,1719,1702
"Slc22a17",71,95,59,46,59,72
"Efs",5,12,11,0,0,1
"Il25",0,0,0,0,0,0
"Cmtm5",0,0,3,0,0,0
"Myh6",1,0,1,0,0,0
"Mir208a",0,0,1,0,0,0
"Mhrt",0,0,1,0,0,0
"Myh7",0,1,1,0,0,0
"Gm29015",0,0,0,0,0,0
"Mir208b",0,0,0,0,0,0
"Gm17428",0,0,0,0,0,0
"Ngdn",705,698,761,477,817,693
"Gm10364",7,4,13,5,9,9
"Gm20687",1,2,1,1,4,5
"Thtpa",160,210,174,94,162,138
"Zfhx2",40,44,29,28,41,47
"Zfhx2os",4,12,8,4,4,8
"Gm37034",2,3,1,1,1,1
"Gm38129",1,1,0,0,1,1
"Ap1g2",40,80,61,18,38,33
"Jph4",1,1,0,1,0,0
"Gm23596",0,0,0,0,0,0
"Dhrs2",0,0,0,0,0,0
"Gm8894",0,0,0,0,0,2
"Dhrs4",336,362,376,243,473,385
"Lrrc16b",19,38,21,18,11,18
"Cpne6",0,0,0,0,0,0
"Nrl",0,0,0,0,0,0
"Pck2",950,938,730,591,826,863
"A730061H03Rik",8,5,3,4,5,5
"Dcaf11",445,484,381,274,452,424
"Gm15932",35,43,28,15,18,26
"Fitm1",0,0,1,0,0,1
"Psme1",866,987,719,676,781,909
"Emc9",230,291,211,177,187,240
"Psme2",1264,1257,1098,631,1053,1125
"Rnf31",345,363,353,278,452,398
"Irf9",201,235,180,131,189,209
"Rec8",2,11,8,11,9,7
"Ipo4",2634,2658,2730,1811,3284,2772
"Tm9sf1",1382,1326,1298,768,1428,1315
"Tssk4",22,18,26,16,25,27
"Mdp1",409,374,411,279,399,446
"Nedd8",1764,1914,1870,1070,1785,1689
"Gmpr2",356,389,377,240,389,415
"Tinf2",427,460,464,250,462,420
"Gm25887",0,0,0,0,0,0
"Tgm1",8,6,3,0,2,1
"Rabggta",317,339,336,174,388,325
"Dhrs1",630,751,546,385,647,584
"Nop9",697,761,761,469,951,776
"Cideb",55,62,73,39,76,85
"Ltb4r2",2,0,1,0,0,2
"Ltb4r1",0,0,0,0,0,1
"Adcy4",42,63,33,24,21,41
"Ripk3",153,202,193,81,165,146
"Nfatc4",1618,1972,1347,755,936,1053
"Nynrin",1515,1530,1222,769,1081,1079
"Gm26751",871,859,633,406,583,585
"Cbln3",17,13,7,4,0,6
"Khnyn",625,672,576,320,461,514
"Sdr39u1",151,192,156,75,127,133
"Cma1",0,0,0,0,0,0
"Cma2",0,0,0,0,0,0
"Gm5801",25,27,15,20,25,25
"Mcpt1",0,0,0,0,0,0
"Mcpt9",0,0,0,0,0,0
"Mcpt2",0,0,0,0,0,0
"Mcpt4",0,0,0,0,0,0
"Mcpt8",0,0,0,0,0,0
"Mir6949",0,0,0,0,0,0
"Ctsg",0,0,0,0,0,0
"Gzme",0,0,0,0,0,0
"Gzmd",0,0,0,0,0,0
"Gzmg",0,0,0,0,0,0
"Gzmn",0,0,0,0,0,0
"Gzmf",0,0,0,0,0,0
"Gzmc",0,0,0,0,0,0
"Gm24118",0,0,0,0,0,0
"Gm4819",1,0,1,0,0,0
"Gzmb",0,0,0,0,0,0
"Atp12a",0,0,0,0,1,0
"Rnf17",0,1,1,1,0,2
"Gm24392",0,0,0,0,0,0
"Cenpj",289,312,313,192,313,320
"Gm22431",1,0,0,0,0,0
"Parp4",498,487,473,413,511,578
"Gm16573",90,81,68,58,84,103
"RP23-121M22.6",2,5,3,0,3,1
"Mphosph8",772,758,761,594,918,893
"Gm16973",176,178,154,115,210,221
"Pspc1",887,834,866,622,865,922
"C030013D06Rik",27,27,25,18,23,32
"Gm4479",0,0,0,0,0,0
"Zmym5",714,733,773,477,797,797
"2410022M11Rik",45,53,27,36,58,43
"Gm22498",0,0,0,0,0,0
"Gm27635",0,0,0,0,0,0
"Gm22218",0,0,0,0,0,0
"Zmym2",1690,1597,1451,1144,1790,1910
"B020004C17Rik",0,0,0,0,0,0
"Gja3",0,0,0,0,0,0
"Gjb2",0,0,0,0,0,0
"Gm4491",0,0,0,0,0,0
"Gjb6",0,0,0,0,0,0
"Cryl1",140,135,130,71,130,141
"Gm23593",1,1,0,0,0,0
"Ift88",398,373,392,254,402,418
